VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction
NM0LS7E21M1500773,7/12/2022,0,303,Regular,12,$3.73,$45.51,No
NM0LS7E25M1500775,7/6/2022,"26,926",366,Regular,14,$4.54,$61.58,No
NM0LS7E25M1500775,7/6/2022,"26,926",18,Regular,1,$4.55,$3.23,No
NM0LS7E23M1500774,7/3/2022,"38,196",288,Regular,12,$4.26,$50.00,No
NM0LS7E25M1500775,7/8/2022,"27,326",400,Regular,13,$4.40,$58.30,No
NM0LS7E25M1500775,7/12/2022,"27,681",355,Regular,13,$3.95,$52.04,No
NM0LS7E23M1500774,7/7/2022,"38,539",168,Regular,7,$4.36,$30.01,No
NM0LS7E23M1500774,7/7/2022,"38,601",62,Regular,8,$4.20,$35.00,No
NM0LS7E26M1500784,7/13/2022,"21,916",332,Regular,13,$4.57,$58.34,No
NM0LS7E23M1500774,7/13/2022,"38,960",148,Regular,6,$4.15,$25.12,No
NM0LS7E25M1500789,7/11/2022,"19,521",389,Regular,14,$5.46,$76.52,No
NM0LS7E20M1500781,7/7/2022,0,332,Regular,13,$4.27,$56.58,No
NM0LS7E20M1500781,7/12/2022,"17,924",299,Regular,12,$4.19,$50.00,No
NM0LS7E29M1500777,7/5/2022,"4,047",354,Regular,13,$5.56,$69.62,No
NM0LS7E29M1500777,7/6/2022,"41,147",369,Regular,13,$5.50,$71.68,No
NM0LS7E22M1500782,7/5/2022,"34,512",340,Regular,11,$4.60,$52.77,No
NM0LS7E20M1500778,7/8/2022,"17,215",79,Regular,3,$4.70,$16.31,No
NM0LS7E20M1500778,7/12/2022,"17,371",156,Regular,6,$4.56,$26.29,No
NM0LS7E22M1500779,7/3/2022,"30,269",105,Mid-Grade,4,$4.80,$20.30,No
NM0LS7E22M1500779,7/5/2022,"30,913",315,Regular,13,$4.20,$53.17,No
NM0LS7E22M1500779,7/12/2022,"31,246",333,Regular,12,$4.20,$52.38,No
NM0LS7E29M1500780,7/1/2022,"22,089",317,Regular,12,$4.36,$54.00,No
NM0LS7E29M1500780,7/11/2022,"22,398",309,Regular,13,$4.04,$51.45,No
NM0LS7E22M1500782,7/8/2022,"34,925",413,Regular,14,$4.78,$67.46,No
NM0LS7E22M1500782,7/14/2022,"35,276",351,Regular,13,$4.75,$63.00,No
NM0LS7E24M1500783,7/1/2022,"27,937",267,Regular,10,$4.94,$50.22,No
NM0LS7E24M1500783,7/6/2022,"28,247",310,Regular,12,$4.66,$55.64,No
NM0LS7E24M1500783,7/8/2022,"28,560",313,Regular,12,$4.64,$56.85,No
NM0LS7E24M1500783,7/14/2022,"28,956",396,Regular,16,$4.70,$73.82,No
NM0LS7E26M1500784,7/1/2022,"20,965",102,Regular,10,$4.79,$48.53,No
,,,,,,,,
NM0LS7E2XM1500805,7/9/2022,"23,170",223,Regular,11,$6.00,$66.38,No
NM0LS7E2XM1500805,7/13/2022,"23,455",285,Regular,12,$6.00,$71.03,No
NM0LS7E26M1500784,7/6/2022,"21,237",272,Regular,10,$4.72,$48.18,No
NM0LS7E26M1500784,7/8/2022,"21,584",347,Regular,13,$5.00,$67.12,No
NM0LS7E20M1500781,7/5/2022,"17,278",329,Regular,13,$4.56,$59.89,No
NM0LS7E21M1500787,7/8/2022,"47,249",406,Regular,15,$4.65,$69.22,No
NM0LS7E21M1500787,7/13/2022,"47,647",398,Regular,14,$5.50,$78.88,No
NM0LS7E21M1500823,7/6/2022,"32,700",367,Regular,13,$4.15,$54.07,No
,,,,,,,,
NM0LS7E21M1500823,7/11/2022,"33,111",411,Regular,14,$4.26,$59.81,No
NM0LS7E29M1500925,7/5/2022,"33,268",342,Regular,13,$4.90,$63.98,No
NM0LS7E29M1500925,7/11/2022,"33,588",320,Regular,13,$4.70,$62.62,No
NM0LS7E29M1500925,7/14/2022,"33,872",284,Regular,12,$4.70,$58.62,No
NM0LS7E25M1500923,7/8/2022,"20,421",310,Regular,13,$4.90,$61.92,No
NM0LS7E2XM1500822,7/12/2022,"28,899",337,Regular,11,$4.40,$49.81,No
NM0LS7E2XM1500822,7/14/2022,"29,077",178,Regular,6,$4.70,$27.56,No
NM0LS7E27M1500924,7/11/2022,"25,428",271,Regular,12,$4.05,$48.23,No
NM0LS7E27M1500924,7/12/2022,"25,733",305,Regular,13,$4.06,$54.42,No
NM0LS7E29M1500813,7/12/2022,"22,773",361,Regular,14,$4.60,$62.43,No
NM0LS7E25M1500811,7/7/2022,"20,724",237,Regular,11,$4.18,$46.84,No
NM0LS7E25M1500811,7/13/2022,"20,997",273,Regular,11,$3.96,$44.50,No
NM0LS7E23M1500810,7/8/2022,"17,519",346,Regular,12,$5.56,$69.29,No
NM0LS7E22M1500796,7/12/2022,"36,789",386,Regular,13,$5.04,$64.56,No
NM0LS7E22M1500796,7/13/2022,"26,666",280,Regular,9,$4.98,$46.35,No
NM0LS7E2XM1500805,7/5/2022,"22,947",309,Regular,13,$6.10,$76.86,No
NM0LS7E2XM1500786,7/12/2022,"26,728",348,Regular,12,$4.76,$59.06,No
NM0LS7E2XM1500786,7/14/2022,"27,039",311,Regular,12,$4.62,$53.52,No
NM0LS7E21M1500787,7/7/2022,"46,843",405,Regular,14,$5.63,$79.67,No
NM0LS7E28M1500804,7/15/2022,"24,227","1,291",Diesel,46,$5.63,$260.00,No
NM0LS7E22M1500801,7/4/2022,"18,596",158,Regular,4,$4.45,$20.00,No
NM0LS7E22M1500801,7/6/2022,"18,868",272,Regular,11,$4.29,$49.10,No
NM0LS7E22M1500801,7/8/2022,"19,143",108,Regular,5,$4.40,$20.17,No
NM0LS7E22M1500801,7/11/2022,"19,274",131,Regular,7,$4.18,$30.00,No
NM0LS7E22M1500801,7/14/2022,"19,519",245,Regular,11,$4.30,$47.55,No
NM0LS7E20M1500800,7/6/2022,"19,933",295,Regular,11,$4.40,$48.61,No
NM0LS7E20M1500800,7/8/2022,"20,263",105,Regular,4,$4.78,$19.12,No
NM0LS7E20M1500800,7/11/2022,"20,382",119,Regular,12,$4.59,$54.42,No
NM0LS7E26M1500798,7/5/2022,"26,555",235,Regular,9,$5.40,$49.79,No
NM0LS7E26M1500798,7/7/2022,0,187,Regular,9,$5.40,$49.06,No
NM0LS7E26M1500798,7/11/2022,"27,019",213,Regular,10,$5.20,$53.77,No
NM0LS7E26M1500798,7/12/2022,"27,187",168,Regular,8,$5.70,$43.93,No
NM0LS7E26M1500798,7/14/2022,"17,480",228,Regular,11,$5.10,$56.56,No
NM0LS7E22M1500796,7/1/2022,"40,000",369,Regular,12,$5.26,$64.29,No
NM0LS7E22M1500796,7/6/2022,"35,968",394,Regular,13,$5.30,$69.23,No
NM0LS7E26M1500929,7/8/2022,"17,597",239,Regular,13,$4.60,$60.33,No
NM0LS7E26M1500929,7/13/2022,"36,226",297,Regular,12,$4.66,$57.60,No
NM0LS7E28M1500804,7/8/2022,"24,227","1,277",Diesel,46,$5.69,$260.00,No
NM0LS7E28M1500804,7/8/2022,"24,127",785,Diesel,28,$5.69,$159.84,No
NM0LS7E28M1500804,7/12/2022,"24,227",590,Premium,21,$5.10,$107.74,No
NM0LS7E28M1500804,7/12/2022,"24,227","2,528",Diesel,90,$5.53,$500.00,No
NM0LS7E27M1500793,7/7/2022,"33,026",275,Regular,12,$4.20,$51.45,No
NM0LS7E27M1500793,7/11/2022,"33,301",275,Regular,11,$4.05,$46.19,No
NM0LS7E27M1500793,7/12/2022,"33,625",324,Regular,13,$4.07,$53.23,No
NM0LS7E23M1500791,7/5/2022,"15,270",170,Regular,6,$4.68,$28.62,No
,,,,,,,,
,,,,,,,,
NM0LS7E23M1500791,7/7/2022,"15,404",126,Regular,5,$4.66,$23.82,No
NM0LS7E23M1500791,7/13/2022,"15,580",176,Regular,7,$4.66,$30.76,No
,,,,,,,,
NM0LS7E21M1500790,7/5/2022,"31,416",291,Regular,13,$6.24,$81.40,No
NM0LS7E21M1500790,7/7/2022,"31,761",345,Regular,14,$6.50,$88.53,No
NM0LS7E21M1500790,7/11/2022,0,220,Regular,10,$6.10,$60.00,No
NM0LS7E21M1500790,7/12/2022,"32,333",287,Regular,13,$6.20,$79.69,No
NM0LS7E24M1500928,7/12/2022,"22,236",349,Regular,13,$4.50,$59.64,No
NM0LS7E26M1500929,7/1/2022,"17,358",322,Regular,11,$4.64,$50.00,No
NM0LS7E24M1500797,7/7/2022,"20,869",405,Regular,14,$4.67,$63.51,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E29M1500794,7/1/2022,"32,613",373,Regular,14,$6.50,$90.49,No
NM0LS7E29M1500794,7/6/2022,"32,966",353,Regular,13,$6.18,$82.79,No
NM0LS7E29M1500794,7/12/2022,"33,293",327,Regular,14,$6.34,$85.81,No
NM0LS7E27M1500793,7/5/2022,"32,751",288,Regular,13,$3.95,$50.29,No
NM0LS7E24M1500931,7/6/2022,"37,129",289,Regular,10,$4.65,$48.66,No
,,,,,,,,
NM0LS7E24M1500931,7/11/2022,"37,394",280,Regular,11,$4.25,$47.64,No
NM0LS7E24M1500931,7/12/2022,"37,741",347,Regular,13,$4.80,$60.53,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E22M1500930,7/7/2022,"1,523",315,Diesel,14,$6.00,$84.30,No
NM0LS7E22M1500930,7/12/2022,"11,332",346,Diesel,15,$5.90,$91.06,No
NM0LS7E22M1500930,7/13/2022,"22,891",278,Regular,12,$5.80,$72.08,No
,,,,,,,,
NM0LS7E24M1500931,7/1/2022,"36,840",291,Regular,12,$4.55,$52.88,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E26M1500932,7/13/2022,"18,990",201,Regular,11,$4.56,$50.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E21M1500935,7/13/2022,"30,611",320,Regular,13,$4.25,$54.00,No
NM0LS7E25M1500937,7/7/2022,"20,039",314,Regular,11,$6.20,$71.03,No
,,,,,,,,
NM0LS7E27M1500938,7/6/2022,"10,000",369,Regular,11,$6.38,$70.57,No
,,,,,,,,
NM0LS7E27M1500938,7/7/2022,"9,918",277,Regular,11,$5.90,$65.05,No
NM0LS7E27M1500938,7/13/2022,"10,109",191,Regular,8,$5.70,$46.95,No
NM0LS7E27M1500941,7/6/2022,"14,446",212,Regular,11,$4.48,$48.40,No
NM0LS7E27M1500941,7/12/2022,"14,724",278,Regular,11,$4.48,$48.12,No
NM0LS7E29M1500942,7/7/2022,"9,086",236,Regular,10,$5.85,$59.81,No
NM0LS7E29M1500942,7/14/2022,"9,371",285,Regular,10,$5.85,$57.00,No
NM0LS7E20M1500943,7/5/2022,"15,146",268,Regular,10,$4.93,$47.55,No
1FTYE1Y8XMKA07469,7/7/2022,0,395,Regular,21,$4.58,$96.13,No
,,,,,,,,
,,,,,,,,
NM0LS7E21M1500935,7/1/2022,"30,291",317,Regular,13,$4.46,$56.02,No
1FTYE1Y84MKA07466,7/6/2022,"65,363",310,Regular,16,$4.55,$71.84,No
1FTYE1Y84MKA07466,7/8/2022,"65,729",366,Regular,21,$4.70,$97.14,No
1FTYE1Y84MKA07466,7/12/2022,"66,106",377,Regular,21,$4.60,$97.43,No
1FTYE1Y84MKA07466,7/13/2022,"66,406",300,Regular,18,$4.50,$79.15,No
1FTYE1Y88MKA07468,7/5/2022,"36,224",346,Regular,20,$4.75,$93.23,No
1FTYE1Y88MKA07468,7/12/2022,"36,654",430,Regular,21,$4.35,$90.45,No
1FTYE1Y82MKA07465,7/7/2022,"25,833",384,Regular,22,$4.67,$100.40,No
1FTYE1Y82MKA07465,7/14/2022,"26,109",276,Regular,17,$4.93,$84.80,No
1FTYE1Y8XMKA07472,7/8/2022,"25,388",341,Regular,18,$5.00,$89.00,No
,,,,,,,,
1FTYE1Y8XMKA07469,7/1/2022,0,409,Regular,22,$4.74,$102.90,No
NM0LS7E20M1500943,7/7/2022,"15,500",354,Regular,13,$4.90,$61.97,No
NM0LS7E20M1500943,7/8/2022,"15,866",366,Regular,13,$4.80,$60.86,No
,,,,,,,,
NM0LS7E20M1500943,7/11/2022,"16,145",284,Regular,11,$4.80,$52.69,No
NM0LS7E2XM1500934,7/11/2022,"25,909",391,Regular,15,$4.26,$62.30,No
NM0LS7E2XM1500934,7/14/2022,"26,230",321,Regular,15,$4.10,$59.78,No
1FTYE1Y88MKA07471,7/6/2022,"32,488",422,Regular,22,$4.59,$102.57,No
1FTYE1Y88MKA07471,7/8/2022,"32,958",470,Regular,23,$4.56,$105.14,No
,,,,,,,,
1FTYE1Y88MKA07471,7/13/2022,"33,382",424,Regular,22,$4.29,$95.06,No
1FTYE1Y84MKA07466,7/1/2022,"64,731",318,Regular,17,$4.70,$80.08,No
1FTYE1Y84MKA07466,7/5/2022,"65,053",322,Regular,18,$4.70,$86.84,No
1FTYE1Y88MKA07454,7/5/2022,"37,864",323,Regular,18,$4.40,$80.00,No
1FTYE1Y88MKA07454,7/11/2022,0,403,Regular,23,$4.26,$96.63,No
1FTYE1Y83MKA07474,7/5/2022,"18,110",369,Regular,21,$4.70,$100.01,No
1FTYE1Y83MKA07474,7/12/2022,"18,409",299,Regular,19,$4.90,$92.00,No
1FTYE1Y81MKA07912,7/6/2022,"38,622",381,Regular,22,$4.70,$101.71,No
1FTYE1Y81MKA07912,7/8/2022,"39,063",441,Regular,23,$4.98,$116.28,No
1FTYE1Y81MKA07912,7/13/2022,"39,441",378,Regular,23,$4.32,$97.97,No
1FTYE1Y87MKA07462,7/8/2022,"39,028",353,Regular,20,$4.40,$86.22,No
1FTYE1Y87MKA07462,7/14/2022,"39,406",378,Regular,20,$4.34,$88.48,No
1FTYE1Y83MKA07460,7/5/2022,"59,614",333,Regular,21,$4.42,$92.82,No
1FTYE1Y83MKA07460,7/7/2022,"59,922",308,Regular,18,$4.70,$83.40,No
1FTYE1Y8XMKA07469,7/12/2022,"44,010",362,Regular,19,$4.37,$84.01,No
1FTYE1Y8XMKA07469,7/14/2022,"44,625",243,Regular,13,$3.88,$50.02,No
1FTYE1Y83MKA07460,7/8/2022,"60,299",377,Regular,23,$4.60,$105.11,No
1FTYE1Y83MKA07460,7/12/2022,"60,676",377,Regular,23,$4.60,$104.25,No
1FTYE1Y83MKA07460,7/14/2022,"61,039",363,Regular,22,$4.40,$98.03,No
1FTYE1Y84MKA07421,7/12/2022,"35,229",437,Regular,23,$4.90,$110.53,No
1FTYE1Y81MKA07425,7/12/2022,"35,148",278,Regular,15,$4.55,$65.97,No
1FTYE1Y81MKA07425,7/14/2022,"35,468",320,Regular,17,$4.55,$76.54,No
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/8/2022,"15,888",91,Regular,4,$4.67,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/11/2022,0,91,Regular,4,$4.63,$20.00,No
1FTYE1Y87MKA07431,7/5/2022,"23,270",346,Regular,19,$4.40,$82.63,No
,,,,,,,,
1FTYE1Y88MKA07440,7/6/2022,"28,078",437,Regular,22,$4.80,$107.39,No
1FTYE1Y88MKA07440,7/11/2022,"158,440",374,Regular,20,$4.76,$95.03,No
1FTYE1Y88MKA07440,7/13/2022,"158,440",388,Regular,21,$4.70,$97.25,No
,,,,,,,,
1FTYE1Y8XMKA07438,7/5/2022,"13,888",89,Regular,4,$4.77,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/6/2022,0,91,Regular,4,$4.67,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/13/2022,"11,558",93,Regular,4,$4.57,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/7/2022,"12,888",136,Regular,6,$4.67,$30.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y87MKA07431,7/7/2022,"23,511",303,Regular,13,$4.49,$60.27,No
1FTYE1Y87MKA07431,7/7/2022,"23,897",386,Regular,17,$4.27,$71.72,No
1FTYE1Y87MKA07431,7/12/2022,"22,420",473,Regular,21,$4.07,$85.12,No
1FTYE1Y82MKA07417,7/8/2022,"23,487",422,Premium,20,$5.35,$104.85,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/11/2022,"15,588",183,Regular,9,$4.63,$40.00,No
,,,,,,,,
1FTYE1Y89MKA07432,7/1/2022,"35,479",256,Regular,14,$4.63,$66.62,No
1FTYE1Y89MKA07432,7/6/2022,"36,078",599,Regular,17,$4.76,$82.66,No
1FTYE1Y89MKA07432,7/8/2022,"36,963",308,Regular,17,$4.76,$82.44,No
1FTYE1Y89MKA07432,7/12/2022,"36,609",228,Regular,13,$4.60,$59.08,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y8XMKA07438,7/12/2022,"15,588",91,Regular,4,$4.63,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1FTYE1Y84MKA07418,7/6/2022,0,412,Regular,22,$4.60,$101.56,No
1FTYE1Y84MKA07418,7/11/2022,0,355,Regular,19,$4.50,$85.47,No
1FTYE1Y84MKA07418,7/14/2022,0,414,Regular,22,$4.46,$98.88,No
1FTYE1Y87MKA07459,7/14/2022,"7,199",270,Regular,15,$4.28,$65.81,No
,,,,,,,,
1FTYE1Y86MKA07419,7/12/2022,"45,376",421,Regular,21,$4.60,$95.69,No
1FTYE1Y86MKA07419,7/14/2022,"45,796",420,Regular,22,$4.74,$102.52,No
1FTYE1Y85MKA07413,7/12/2022,"19,379",331,Regular,22,$4.74,$102.06,No
1FTYE1Y83MKA07426,7/5/2022,"36,819",399,Regular,22,$4.66,$101.25,No
,,,,,,,,
1FTYE1Y83MKA07426,7/8/2022,"37,164",345,Regular,19,$4.56,$87.50,No
1FTYE1Y83MKA07426,7/13/2022,"37,482",318,Regular,16,$4.43,$69.35,No
1FTYE1Y88MKA07423,7/6/2022,"32,511",413,Regular,23,$4.76,$108.99,No
1FTYE1Y88MKA07423,7/12/2022,"32,843",332,Regular,19,$4.70,$89.00,No
1FTYE1Y86MKA07422,7/5/2022,"26,798",406,Regular,22,$4.70,$104.06,No
1FTYE1Y86MKA07422,7/13/2022,"27,915",410,Regular,23,$4.76,$107.75,No
1FTYE1Y89MKA07415,7/11/2022,"13,587",404,Regular,24,$4.30,$101.85,No
1FTYE1Y80MKA07481,7/12/2022,"9,898",275,Regular,22,$4.00,$87.54,No
1FTYE1Y86MKA07453,7/1/2022,0,311,Regular,16,$4.50,$73.34,No
1FTYE1Y86MKA07453,7/1/2022,"43,936",282,Regular,15,$4.30,$63.46,No
1FTYE1Y86MKA07453,7/9/2022,"44,015",79,Regular,4,$4.20,$18.18,No
,,,,,,,,
1FTYE1Y89MKA07432,7/13/2022,"64,415",405,Regular,23,$4.80,$109.25,No
1FTYE1Y84MKA07435,7/1/2022,"12,875",309,Regular,20,$4.70,$96.01,No
1FTYE1Y84MKA07435,7/13/2022,"13,168",293,Regular,21,$4.80,$102.01,No
1FTYE1Y84MKA07449,7/1/2022,"66,086",346,Regular,14,$4.40,$63.37,No
1FTYE1Y84MKA07449,7/6/2022,"66,365",60,Regular,3,$4.40,$14.87,No
1FTYE1Y84MKA07449,7/7/2022,"66,618",253,Regular,18,$4.15,$73.35,No
1FTYE1Y86MKA07453,7/11/2022,0,361,Regular,19,$4.29,$81.03,No
1FTYE1Y86MKA07453,7/13/2022,"44,738",412,Regular,22,$4.30,$92.74,No
1FTYE1Y83MKA07457,7/8/2022,"33,123",360,Regular,21,$4.43,$92.63,No
1FTYE1Y84MKA07449,7/8/2022,"66,958",340,Regular,19,$4.46,$86.80,No
1FTYE1Y84MKA07449,7/12/2022,"67,328",370,Regular,20,$4.05,$81.91,No
1FTYE1Y84MKA07449,7/13/2022,"67,637",309,Regular,18,$4.30,$78.06,No
1FTYE1Y82MKA07479,7/11/2022,"20,543",282,Regular,18,$4.30,$76.11,No
1FTYE1Y82MKA07479,7/14/2022,"20,802",259,Regular,16,$3.88,$63.35,No
,,,,,,,,
1FTYE1Y80MKA07450,7/8/2022,"15,888",458,Regular,14,$4.20,$60.00,No
,,,,,,,,
1FTYE1Y82MKA07448,7/7/2022,"38,034",339,Regular,18,$4.40,$78.00,No
1FTYE1Y82MKA07448,7/13/2022,"38,430",396,Regular,20,$4.26,$83.80,No
,,,,,,,,
1FTYE1Y89MKA07446,7/3/2022,"49,285",406,Regular,22,$4.50,$100.00,No
1FTYE1Y89MKA07446,7/7/2022,"49,679",394,Regular,22,$4.50,$100.31,No
1FTYE1Y89MKA07446,7/11/2022,"50,084",405,Regular,23,$4.40,$100.38,No
1FTYE1Y89MKA07446,7/13/2022,"50,451",367,Regular,20,$4.40,$86.17,No
1FTYE1Y84MKA07483,7/11/2022,0,0,Regular,21,$4.04,$83.44,No
1FTYE1Y89MKA07480,7/1/2022,"39,927",377,Regular,19,$4.40,$83.19,No
1FTYE1Y89MKA07480,7/7/2022,"40,352",425,Regular,24,$4.40,$103.66,No
1FTYE1Y89MKA07480,7/11/2022,"40,438",403,Regular,22,$4.20,$90.87,No
1FTYE1Y82MKA07482,7/5/2022,"40,656",373,Regular,23,$3.98,$91.70,No
1FTYE1Y82MKA07482,7/12/2022,"40,999",343,Regular,22,$3.82,$85.90,No
1FTYE1Y82MKA07479,7/5/2022,"20,049",320,Regular,19,$4.28,$82.47,No
1FTYE1Y82MKA07479,7/8/2022,"20,261",212,Regular,13,$4.16,$53.24,No
1FTYE1Y83MKA07491,7/5/2022,"35,603",324,Regular,19,$6.40,$119.81,No
,,,,,,,,
1FTYE1Y83MKA07491,7/8/2022,"35,955",363,Regular,21,$6.30,$131.27,No
,,,,,,,,
1FTYE1Y83MKA07491,7/13/2022,"36,885",362,Regular,21,$5.99,$124.40,No
1FTYE1Y83MKA07488,7/6/2022,"19,477",415,Regular,22,$6.40,$140.00,No
1FTYE1Y83MKA07488,7/11/2022,"19,812",335,Regular,21,$5.80,$122.63,No
1FTYE1Y85MKA07492,7/7/2022,200,431,Regular,23,$5.96,$139.66,No
1FTYE1Y88MKA07485,7/11/2022,"29,181",181,Regular,10,$4.60,$44.04,No
1FTYE1Y88MKA07485,7/13/2022,"29,411",230,Regular,11,$4.66,$52.08,No
1FTYE1Y8XMKA07486,7/7/2022,"27,913",321,Regular,19,$6.24,$116.69,No
1FTYE1Y85MKA07489,7/4/2022,"39,000",310,Regular,20,$6.00,$121.35,No
1FTYE1Y85MKA07489,7/7/2022,"39,000",344,Regular,22,$6.00,$134.56,No
1FTYE1Y85MKA07489,7/10/2022,"39,000",311,Regular,20,$5.90,$119.62,No
1FTYE1Y85MKA07489,7/13/2022,"39,000",346,Regular,23,$5.80,$130.98,No
1FTYE1Y81MKA07473,7/6/2022,"53,495",368,Regular,21,$4.70,$98.94,No
1FTYE1Y81MKA07473,7/7/2022,"53,806",311,Regular,17,$4.54,$78.09,No
1FTYE1Y81MKA07473,7/11/2022,"54,174",368,Regular,20,$4.49,$87.98,No
1FTYE1Y86MKA07484,7/1/2022,"41,506",406,Regular,22,$5.30,$114.10,No
1FTYE1Y86MKA07484,7/8/2022,"41,907",401,Regular,22,$5.19,$114.71,No
1FTYE1Y86MKA07484,7/14/2022,"42,316",409,Regular,21,$5.19,$111.45,No
1FTYE1Y80MKA07464,7/1/2022,"29,842",239,Regular,12,$4.50,$55.03,No
1FTYE1Y80MKA07464,7/7/2022,"30,127",285,Regular,15,$4.25,$64.33,No
1FTYE1Y80MKA07464,7/11/2022,"30,446",319,Regular,16,$4.25,$69.20,No
1FTYE1Y80MKA07464,7/13/2022,"30,733",287,Regular,15,$4.40,$64.65,No
1FTYE1Y85MKA07475,7/5/2022,"29,098",189,Regular,12,$4.90,$57.08,No
1FTYE1Y85MKA07475,7/7/2022,"29,467",369,Regular,21,$4.66,$96.16,No
1FTYE1Y81MKA07473,7/1/2022,"52,114",379,Regular,22,$4.65,$100.92,No
1FTYE1Y8XMKA07441,7/13/2022,"30,570",297,Regular,19,$4.70,$90.65,No
1FTYE1Y85MKA07427,7/6/2022,"175,427",388,Regular,22,$4.60,$99.68,No
1FTYE1Y85MKA07427,7/11/2022,"17,876",360,Regular,20,$4.74,$95.39,No
1FTYE1Y81MKA07473,7/13/2022,"54,578",404,Regular,23,$4.90,$110.83,No
1FTYE1Y86MKA07470,7/5/2022,"38,364",325,Regular,24,$5.00,$120.82,No
1FTYE1Y86MKA07470,7/13/2022,"38,707",343,Regular,24,$4.80,$114.00,No
1FTYE1Y87MKA07476,7/8/2022,"12,762",470,Regular,23,$5.00,$113.07,No
1FTYE1Y8XMKA07455,7/6/2022,"31,933",352,Regular,18,$4.45,$81.40,No
1FTYE1Y8XMKA07455,7/8/2022,"32,342",409,Regular,20,$4.40,$88.00,No
1FTYE1Y8XMKA07455,7/13/2022,"32,777",435,Regular,12,$4.20,$50.00,No
1FTYE1Y87MKA07414,7/1/2022,"11,542",339,Regular,19,$4.90,$92.16,No
1FTYE1Y87MKA07414,7/9/2022,"11,800",258,Regular,14,$4.74,$66.07,No
,,,,,,,,
1FTYE1Y85MKA07458,7/6/2022,"33,858",329,Regular,20,$4.60,$90.39,No
1FTYE1Y85MKA07458,7/12/2022,"34,261",403,Regular,23,$4.90,$112.80,No
1FTYE1Y8XMKA07441,7/5/2022,"29,958",336,Regular,21,$4.80,$102.01,No
1FTYE1Y84MKA07452,7/8/2022,"35,778",354,Regular,19,$4.30,$79.58,No
1FTYE1Y84MKA07452,7/13/2022,"36,132",354,Regular,19,$4.40,$83.51,No
1FTYE1Y8XMKA07441,7/8/2022,"30,273",315,Regular,19,$4.80,$89.53,No
1FTYE1Y87MKA07428,7/5/2022,"24,835",335,Regular,23,$4.58,$105.39,No
,,,,,,,,
1FTYE1Y82MKA07420,7/5/2022,"22,464",330,Regular,18,$4.70,$84.85,No
1FTYE1Y82MKA07420,7/8/2022,"22,814",350,Regular,21,$4.66,$96.02,No
1FTYE1Y82MKA07420,7/13/2022,"23,174",360,Premium,22,$5.10,$111.24,No
1FTYE1Y89MKA07429,7/5/2022,"29,223",403,Regular,22,$4.80,$106.20,No
,,,,,,,,
1FTYE1Y89MKA07429,7/12/2022,"29,527",388,Regular,19,$5.00,$96.72,No
1FTYE1Y80MKA07433,7/6/2022,"30,298",392,Regular,20,$4.76,$96.38,No
