VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction,,,,,,"1,233,106",64491,19.12059936
2C4RDGBG2KR649435,7/7/2022,"109,980",282,Regular,8,$6.60,$53.56,No,,,,,,,,
2C4RDGBG2KR649435,7/8/2022,"110,139",159,Regular,14,$6.10,$86.86,No,,,,,,,,
2C4RDGBG2KR649435,7/11/2022,"110,370",231,Regular,15,$5.90,$87.37,No,,,,,,,,
2C4RDGBG2KR649435,7/13/2022,"110,637",267,Regular,14,$5.78,$78.33,No,,,,,,,,
2C4RDGBG2KR649435,7/19/2022,"27,094",330,Regular,16,$6.29,$100.73,No,,,,,,,,
2C4RDGBG2KR649435,7/21/2022,"27,491",397,Regular,18,$5.80,$103.62,No,,,,,,,,
2C4RDGBG0KR649434,7/1/2022,"99,615",310,Regular,16,$6.44,$101.96,No,,,,,,,,
2C4RDGBG0KR649434,7/7/2022,"99,860",245,Regular,13,$7.00,$93.02,No,,,,,,,,
2C4RDGBG0KR649434,7/11/2022,"100,107",247,Regular,16,$6.00,$93.71,No,,,,,,,,
2C4RDGBG0KR649434,7/13/2022,"100,349",242,Regular,17,$5.66,$93.88,No,,,,,,,,
2C4RDGBG0KR649434,7/16/2022,"100,666",317,Regular,14,$5.65,$78.32,No,,,,,,,,
2C4RDGBG0KR649434,7/20/2022,"100,984",318,Regular,17,$6.00,$101.57,No,,,,,,,,
2C4RDGBG7KR649432,7/11/2022,"54,852",216,Regular,15,$4.68,$70.00,No,,,,,,,,
2C4RDGBG7KR649432,7/14/2022,"54,996",144,Regular,8,$4.64,$39.00,No,,,,,,,,
2C4RDGBG7KR649432,7/21/2022,"55,209",213,Regular,12,$4.50,$55.25,No,,,,,,,,
2C4RDGBG3KR649430,7/5/2022,"68,472",259,Regular,14,$4.68,$65.19,No,,,,,,,,
2C4RDGBG3KR649430,7/7/2022,"68,822",350,Regular,17,$4.80,$81.70,No,,,,,,,,
2C4RDGBG3KR649430,7/20/2022,"61,917",351,Regular,17,$4.39,$74.40,No,,,,,,,,
2C4RDGBG7KR649429,7/8/2022,"86,508",408,Regular,16,$4.76,$76.60,No,,,,,,,,
2C4RDGBG7KR649429,7/10/2022,"86,905",397,Regular,17,$4.60,$80.01,No,,,,,,,,
2C4RDGBG7KR649429,7/13/2022,"87,273",368,Regular,15,$4.43,$65.00,No,,,,,,,,
2C4RDGBG7KR649429,7/19/2022,"87,679",406,Regular,18,$4.48,$79.00,No,,,,,,,,
2C4RDGBG7KR603065,7/5/2022,"123,889",153,Regular,8,$4.94,$37.40,No,,,,,,,,
2C4RDGBG7KR603065,7/6/2022,"124,027",138,Regular,6,$4.90,$29.86,No,,,,,,,,
2C4RDGBG7KR603065,7/7/2022,"124,227",200,Regular,9,$4.90,$43.89,No,,,,,,,,
2C4RDGBG7KR603065,7/11/2022,"124,389",162,Regular,8,$4.70,$36.91,No,,,,,,,,
2C4RDGBG7KR603065,7/12/2022,"124,601",212,Regular,10,$4.70,$48.39,No,,,,,,,,
2C4RDGBG7KR603065,7/13/2022,"124,852",251,Regular,12,$4.70,$56.77,No,,,,,,,,
2C4RDGBG7KR603065,7/15/2022,"125,186",334,Regular,15,$4.46,$67.14,No,,,,,,,,
2C4RDGBG7KR603065,7/19/2022,"125,359",173,Regular,9,$4.66,$42.68,No,,,,,,,,
2C4RDGBG7KR603065,7/20/2022,"125,522",163,Regular,8,$4.64,$37.43,No,,,,,,,,
2C4RDGBG7KR603065,7/21/2022,"125,667",145,Regular,8,$4.64,$37.40,No,,,,,,,,
2C4RDGBG7KR603065,7/22/2022,"125,881",214,Regular,10,$4.64,$46.01,No,,,,,,,,
2C4RDGBGXKR649439,7/18/2022,"77,087",696,Regular,16,$4.30,$70.09,No,,,,,,,,
2C4RDGBGXKR649439,7/21/2022,"77,415",328,Regular,18,$4.43,$78.13,No,,,,,,,,
1N6BF0KM9KN806641,7/1/2022,"72,487",406,Regular,23,$4.16,$94.08,No,,,,,,,,
1N6BF0KM9KN806641,7/8/2022,"72,848",361,Regular,20,$4.50,$88.96,No,,,,,,,,
1N6BF0KM9KN806641,7/14/2022,"73,155",307,Regular,18,$4.50,$79.61,No,,,,,,,,
1N6BF0KM9KN806641,7/20/2022,"73,540",385,Regular,20,$4.50,$91.72,No,,,,,,,,
1N6BF0KM9KN806655,7/6/2022,"79,345",276,Regular,19,$4.60,$86.50,No,,,,,,,,
1N6BF0KM9KN806655,7/7/2022,"79,664",319,Regular,20,$4.31,$85.01,No,,,,,,,,
1N6BF0KM9KN806655,7/8/2022,"79,998",334,Regular,21,$4.57,$98.00,No,,,,,,,,
1N6BF0KM9KN806655,7/12/2022,"80,334",336,Regular,22,$4.40,$98.75,No,,,,,,,,
1N6BF0KM9KN806655,7/14/2022,"80,672",338,Regular,22,$3.90,$85.50,No,,,,,,,,
1N6BF0KM9KN806655,7/18/2022,"80,937",265,Regular,18,$3.89,$70.52,No,,,,,,,,
1N6BF0KM9KN806655,7/20/2022,"81,263",326,Regular,22,$3.92,$88.00,No,,,,,,,,
1N6BF0KM9KN806655,7/22/2022,"81,547",284,Regular,19,$3.79,$71.25,No,,,,,,,,
1N6BF0KM5KN806622,7/5/2022,"150,313",472,Regular,23,$4.40,$102.00,No,,,,,,,,
1N6BF0KM5KN806622,7/11/2022,"150,689",376,Regular,22,$4.40,$98.00,No,,,,,,,,
1N6BF0KM5KN806622,7/13/2022,"151,000",311,Regular,19,$4.40,$83.00,No,,,,,,,,
1N6BF0KM5KN806622,7/14/2022,"151,453",453,Regular,23,$4.00,$92.00,No,,,,,,,,
1N6BF0KM5KN806622,7/16/2022,"151,747",332,Regular,20,$4.10,$79.90,No,,,,,,,,
1N6BF0KM5KN806622,7/18/2022,"152,167",420,Regular,23,$4.00,$91.00,No,,,,,,,,
1N6BF0KM5KN806622,7/19/2022,"152,562",395,Regular,23,$3.96,$90.89,No,,,,,,,,
1N6BF0KM5KN806622,7/20/2022,"152,942",380,Regular,23,$3.66,$83.00,No,,,,,,,,
1N6BF0KM5KN806622,7/21/2022,"153,329",387,Premium,14,$4.90,$70.00,No,,,,,,,,
1N6BF0KM5KN806622,7/22/2022,"153,607",278,Regular,26,$3.59,$92.00,No,,,,,,,,
1N6BF0KMXKN806602,7/5/2022,"94,716",356,Regular,21,$4.40,$91.30,No,,,,,,,,
1N6BF0KMXKN806602,7/8/2022,"95,106",390,Regular,24,$4.25,$100.01,No,,,,,,,,
1N6BF0KMXKN806602,7/13/2022,"95,409",303,Regular,18,$4.30,$76.11,No,,,,,,,,
1N6BF0KMXKN806602,7/14/2022,"95,810",401,Regular,22,$4.16,$90.12,No,,,,,,,,
1N6BF0KMXKN806602,7/19/2022,"96,175",365,Regular,21,$4.19,$87.20,No,,,,,,,,
1N6BF0KMXKN806602,7/22/2022,"96,558",383,Regular,21,$3.99,$82.21,No,,,,,,,,
1N6BF0KM3KN806649,7/1/2022,"89,054",334,Regular,12,$4.20,$51.98,No,,,,,,,,
1N6BF0KM3KN806649,7/7/2022,"89,267",213,Regular,19,$4.40,$84.74,No,,,,,,,,
1N6BF0KM3KN806649,7/11/2022,"89,519",252,Regular,15,$4.40,$66.22,No,,,,,,,,
1N6BF0KM3KN806649,7/14/2022,"89,857",338,Regular,21,$4.33,$89.48,No,,,,,,,,
1N6BF0KM3KN806649,7/15/2022,"90,207",350,Regular,21,$4.33,$88.98,No,,,,,,,,
1N6BF0KM3KN806649,7/20/2022,"90,511",304,Premium,19,$3.48,$64.74,No,,,,,,,,
1N6BF0KM8KN806677,7/1/2022,"51,037",415,Regular,23,$4.60,$107.50,No,,,,,,,,
1N6BF0KM8KN806677,7/8/2022,"51,429",392,Regular,24,$4.50,$107.50,No,,,,,,,,
1N6BF0KM8KN806677,7/15/2022,"51,823",394,Regular,24,$4.60,$109.25,No,,,,,,,,
1N6BF0KM8KN806677,7/21/2022,"52,210",387,Regular,24,$4.40,$105.45,No,,,,,,,,
1N6BF0KM7KN805973,7/5/2022,"52,498",210,Regular,15,$4.84,$71.25,No,,,,,,,,
1N6BF0KM7KN805973,7/7/2022,"52,731",233,Regular,16,$4.76,$74.77,No,,,,,,,,
1N6BF0KM7KN805973,7/12/2022,"52,940",209,Regular,14,$4.74,$65.88,No,,,,,,,,
1N6BF0KM7KN805973,7/14/2022,"53,171",231,Regular,16,$4.70,$73.90,No,,,,,,,,
1N6BF0KM7KN805973,7/15/2022,"53,342",171,Regular,11,$4.70,$51.99,No,,,,,,,,
1N6BF0KM7KN805973,7/19/2022,"53,534",192,Regular,15,$4.66,$69.31,No,,,,,,,,
1N6BF0KM7KN805973,7/21/2022,"53,668",134,Regular,11,$4.60,$49.19,No,,,,,,,,
1N6BF0KM5KN805955,7/5/2022,"61,275",105,Regular,9,$4.80,$45.01,No,,,,,,,,
1N6BF0KM5KN805955,7/7/2022,"61,455",180,Regular,11,$4.77,$53.57,No,,,,,,,,
1N6BF0KM5KN805955,7/11/2022,"61,675",220,Regular,16,$4.74,$74.11,No,,,,,,,,
1N6BF0KM3KN805887,7/7/2022,"58,228",168,Mid-Grade,10,$5.20,$53.81,No,,,,,,,,
1N6BF0KM3KN805887,7/13/2022,0,346,Regular,21,$4.64,$98.90,No,,,,,,,,
1N6BF0KM1KN806567,7/6/2022,"97,791",328,Regular,21,$4.10,$87.28,No,,,,,,,,
1N6BF0KM1KN806567,7/11/2022,"98,134",343,Regular,21,$4.19,$89.02,No,,,,,,,,
1N6BF0KM1KN806567,7/13/2022,"98,451",317,Regular,20,$4.19,$84.60,No,,,,,,,,
1N6BF0KM1KN806567,7/15/2022,"98,759",308,Regular,19,$4.18,$80.05,No,,,,,,,,
1N6BF0KM5KN805101,7/6/2022,"72,132",286,Regular,22,$4.60,$101.45,No,,,,,,,,
1N6BF0KM5KN805101,7/12/2022,"74,020",270,Regular,21,$4.80,$100.00,No,,,,,,,,
1N6BF0KM5KN805101,7/19/2022,"70,222",269,Regular,21,$4.26,$88.31,No,,,,,,,,
1N6BF0KM9KN805215,7/5/2022,"87,960",522,Regular,13,$4.80,$61.12,No,,,,,,,,
1N6BF0KM9KN805215,7/7/2022,"87,482",339,Regular,20,$4.80,$95.98,No,,,,,,,,
1N6BF0KM9KN805215,7/8/2022,"87,741",259,Regular,17,$4.70,$81.35,No,,,,,,,,
1N6BF0KM9KN805215,7/12/2022,"88,047",306,Regular,10,$4.76,$49.40,No,,,,,,,,
1N6BF0KM9KN805215,7/13/2022,"88,162",338,Regular,20,$4.70,$93.80,No,,,,,,,,
1N6BF0KM9KN805215,7/19/2022,"88,444",24,Regular,1,$4.72,$6.80,No,,,,,,,,
1N6BF0KM9KN805215,7/20/2022,"88,585",141,Regular,16,$4.66,$73.01,No,,,,,,,,
1N6BF0KM9KN805215,7/21/2022,"88,840",255,Regular,23,$4.60,$104.66,No,,,,,,,,
1N6BF0KM5KN805308,7/6/2022,"69,348",221,Regular,17,$4.60,$76.48,No,,,,,,,,
1N6BF0KM5KN805308,7/7/2022,"69,520",172,Regular,12,$4.60,$54.40,No,,,,,,,,
1N6BF0KM5KN805308,7/8/2022,"69,853",333,Regular,22,$4.54,$100.00,No,,,,,,,,
1N6BF0KM5KN805308,7/13/2022,"70,015",162,Regular,13,$4.46,$56.20,No,,,,,,,,
1N6BF0KM5KN805308,7/15/2022,"70,246",231,Regular,16,$4.40,$70.87,No,,,,,,,,
1N6BF0KM5KN805308,7/19/2022,"70,524",278,Regular,21,$4.40,$93.30,No,,,,,,,,
1N6BF0KM3KN805033,7/1/2022,"59,675",221,Regular,14,$4.64,$63.95,No,,,,,,,,
1N6BF0KM3KN805033,7/5/2022,"59,824",149,Regular,14,$4.86,$67.94,No,,,,,,,,
1N6BF0KM3KN805033,7/8/2022,"60,016",192,Regular,12,$4.83,$59.64,No,,,,,,,,
1N6BF0KM3KN805033,7/13/2022,"65,081",262,Regular,18,$4.40,$79.49,No,,,,,,,,
1N6BF0KM3KN805033,7/18/2022,"60,469",210,Regular,15,$4.63,$67.25,No,,,,,,,,
1N6BF0KM3KN805033,7/19/2022,"60,596",127,Regular,9,$4.63,$40.09,No,,,,,,,,
1N6BF0KM3KN805033,7/21/2022,"60,820",224,Premium,15,$4.85,$74.83,No,,,,,,,,
1N6BF0KM5KN804949,7/1/2022,"119,346",188,Regular,12,$4.80,$55.39,No,,,,,,,,
1N6BF0KM5KN804949,7/5/2022,"119,569",223,Regular,13,$4.86,$62.49,No,,,,,,,,
1N6BF0KM5KN804949,7/6/2022,"119,840",271,Regular,15,$4.93,$74.36,No,,,,,,,,
1N6BF0KM5KN804949,7/7/2022,"120,054",214,Regular,14,$4.64,$62.73,No,,,,,,,,
1N6BF0KM5KN804949,7/11/2022,"120,332",278,Regular,17,$4.63,$79.04,No,,,,,,,,
1N6BF0KM5KN804949,7/13/2022,"120,595",263,Regular,16,$4.64,$74.30,No,,,,,,,,
1N6BF0KM5KN804949,7/18/2022,"120,863",268,Regular,16,$4.50,$73.27,No,,,,,,,,
1N6BF0KM5KN804949,7/19/2022,"121,118",255,Regular,15,$4.50,$67.49,No,,,,,,,,
1N6BF0KM5KN804949,7/20/2022,"121,327",209,Regular,13,$4.40,$55.87,No,,,,,,,,
1N6BF0KM5KN804949,7/21/2022,"121,515",188,Regular,11,$4.40,$46.95,No,,,,,,,,
1N6BF0KMXKN805384,7/1/2022,"80,156",184,Regular,15,$5.00,$72.50,No,,,,,,,,
1N6BF0KMXKN805384,7/8/2022,"80,448",292,Regular,23,$4.80,$109.85,No,,,,,,,,
1N6BF0KMXKN805384,7/12/2022,"80,739",291,Regular,23,$4.86,$112.02,No,,,,,,,,
1N6BF0KMXKN805384,7/14/2022,"81,002",263,Regular,22,$4.80,$103.26,No,,,,,,,,
1N6BF0KMXKN805384,7/19/2022,"81,195",193,Regular,17,$4.80,$79.12,No,,,,,,,,
1N6BF0KMXKN805384,7/21/2022,"81,436",241,Regular,20,$4.75,$97.41,No,,,,,,,,
1N6BF0KM6KN805981,7/13/2022,"127,269",258,Regular,19,$4.60,$88.00,No,,,,,,,,
1N6BF0KM6KN805981,7/14/2022,"127,619",350,Regular,22,$4.63,$100.00,No,,,,,,,,
1N6BF0KM6KN805981,7/18/2022,"127,953",334,Regular,20,$4.20,$82.90,No,,,,,,,,
1N6BF0KM6KN805981,7/20/2022,"128,245",292,Regular,19,$4.70,$91.00,No,,,,,,,,
1N6BF0KM1KN805984,7/1/2022,"114,897",336,Regular,20,$4.80,$97.94,No,,,,,,,,
1N6BF0KM1KN805984,7/7/2022,"114,514",392,Regular,24,$4.65,$110.46,No,,,,,,,,
1N6BF0KM1KN805984,7/11/2022,"114,827",313,Mid-Grade,20,$4.60,$90.00,No,,,,,,,,
1N6BF0KM1KN805984,7/12/2022,"115,099",272,Regular,17,$4.63,$79.17,No,,,,,,,,
1N6BF0KM1KN805984,7/15/2022,"115,507",408,Regular,20,$4.50,$90.00,No,,,,,,,,
1N6BF0KM1KN805984,7/20/2022,"115,897",390,Regular,20,$4.40,$90.00,No,,,,,,,,
1N6BF0KM1KN806083,7/6/2022,"95,758",308,Regular,21,$4.82,$100.82,No,,,,,,,,
1N6BF0KM1KN806083,7/8/2022,"98,653",327,Regular,20,$4.58,$93.11,No,,,,,,,,
1N6BF0KM1KN806083,7/13/2022,"96,428",336,Regular,21,$4.70,$98.12,No,,,,,,,,
1N6BF0KM1KN806083,7/19/2022,"96,778",360,Regular,22,$4.40,$98.39,No,,,,,,,,
1N6BF0KM1KN806083,7/21/2022,"79,187",382,Regular,24,$4.40,$104.47,No,,,,,,,,
1N6BF0KM3KN806621,7/7/2022,"62,884",382,Regular,24,$4.80,$114.24,No,,,,,,,,
1N6BF0KM3KN806621,7/11/2022,"63,102",218,Regular,13,$4.29,$56.33,No,,,,,,,,
1N6BF0KM3KN806621,7/15/2022,"63,437",335,Regular,22,$4.70,$101.24,No,,,,,,,,
1N6BF0KM3KN806621,7/18/2022,"63,585",438,Regular,25,$3.97,$99.02,No,,,,,,,,
1N6BF0KM3KN806621,7/21/2022,"64,227",642,Regular,25,$4.05,$99.26,No,,,,,,,,
1N6BF0KM5KN806006,7/5/2022,"78,522",275,Regular,19,$4.40,$85.72,No,,,,,,,,
1N6BF0KM5KN806006,7/6/2022,"78,782",260,Regular,18,$4.36,$76.43,No,,,,,,,,
1N6BF0KM5KN806006,7/8/2022,"79,032",250,Regular,15,$4.00,$59.13,No,,,,,,,,
1N6BF0KM5KN806006,7/13/2022,"79,316",284,Regular,20,$4.18,$81.68,No,,,,,,,,
1N6BF0KM5KN806006,7/19/2022,"79,621",305,Regular,22,$4.06,$87.82,No,,,,,,,,
1N6BF0KM3KN806571,7/12/2022,"76,125",184,Regular,23,$4.37,$101.43,No,,,,,,,,
1N6BF0KM3KN806571,7/14/2022,"76,299",174,Regular,23,$4.27,$96.94,No,,,,,,,,
1N6BF0KM3KN806571,7/19/2022,"76,536",237,Regular,23,$4.00,$92.53,No,,,,,,,,
1N6BF0KM3KN806571,7/22/2022,"76,757",221,Regular,22,$4.30,$96.45,No,,,,,,,,
1N6BF0KM5KN806586,7/8/2022,"110,833",258,Regular,18,$4.33,$80.01,No,,,,,,,,
1N6BF0KM5KN806586,7/19/2022,"111,002",169,Regular,12,$4.40,$51.95,No,,,,,,,,
1N6BF0KM5KN806586,7/21/2022,"111,278",276,Regular,18,$4.59,$84.72,No,,,,,,,,
1N6BF0KM2KN806593,7/5/2022,"83,298",294,Regular,18,$4.42,$80.61,No,,,,,,,,
1N6BF0KM2KN806593,7/7/2022,"83,642",344,Regular,20,$4.20,$82.51,No,,,,,,,,
1N6BF0KM2KN806593,7/13/2022,"83,977",335,Regular,21,$4.20,$89.67,No,,,,,,,,
1N6BF0KM2KN806593,7/18/2022,"84,350",373,Regular,22,$4.22,$92.08,No,,,,,,,,
1N6BF0KM2KN806593,7/20/2022,"84,731",381,Regular,22,$4.20,$93.07,No,,,,,,,,
1N6BF0KM8KN805979,7/13/2022,"51,283",228,Regular,22,$6.00,$128.97,No,,,,,,,,
1N6BF0KM8KN805979,7/19/2022,"51,504",221,Regular,20,$5.90,$116.29,No,,,,,,,,
1N6BF0KM4KN805980,7/5/2022,"2,698",326,Regular,23,$6.30,$142.57,No,,,,,,,,
1N6BF0KM4KN805980,7/8/2022,"3,015",317,Regular,23,$6.30,$145.30,No,,,,,,,,
1N6BF0KM4KN805980,7/12/2022,"3,325",310,Regular,22,$6.10,$134.99,No,,,,,,,,
1N6BF0KM4KN805980,7/14/2022,"3,564",239,Regular,18,$6.00,$107.69,No,,,,,,,,
1N6BF0KM4KN805980,7/15/2022,"3,834",270,Regular,21,$5.96,$124.20,No,,,,,,,,
1N6BF0KM4KN805980,7/19/2022,"4,114",280,Regular,22,$6.00,$131.71,No,,,,,,,,
1N6BF0KM4KN805980,7/21/2022,"4,396",282,Regular,21,$5.80,$121.51,No,,,,,,,,
1N6BF0KM6KN805964,7/1/2022,"116,835",368,Regular,22,$4.72,$101.85,No,,,,,,,,
1N6BF0KM6KN805964,7/6/2022,"117,147",312,Regular,18,$4.34,$78.54,No,,,,,,,,
1N6BF0KM6KN805964,7/8/2022,"117,430",283,Regular,16,$4.17,$66.25,No,,,,,,,,
1N6BF0KM6KN805964,7/12/2022,"117,747",317,Regular,18,$4.56,$82.77,No,,,,,,,,
1N6BF0KM6KN805964,7/14/2022,"118,004",257,Regular,15,$4.52,$68.78,No,,,,,,,,
1N6BF0KM6KN805964,7/18/2022,"118,261",257,Regular,15,$4.39,$64.07,No,,,,,,,,
1N6BF0KM6KN805964,7/19/2022,"118,539",278,Regular,16,$4.33,$70.61,No,,,,,,,,
1N6BF0KM6KN805964,7/21/2022,"118,846",307,Regular,19,$4.25,$79.33,No,,,,,,,,
1N6BF0KM1JN812318,7/1/2022,"117,570",280,Regular,18,$4.84,$85.43,No,,,,,,,,
1N6BF0KM1JN812318,7/6/2022,"117,811",241,Regular,15,$4.70,$70.33,No,,,,,,,,
1N6BF0KM1JN812318,7/7/2022,0,262,Regular,17,$4.70,$79.51,No,,,,,,,,
1N6BF0KM1JN812318,7/11/2022,"118,300",239,Regular,15,$4.60,$71.13,No,,,,,,,,
1N6BF0KM1JN812318,7/13/2022,"118,558",258,Regular,17,$4.40,$74.15,No,,,,,,,,
1N6BF0KM1JN812318,7/15/2022,"118,818",260,Regular,18,$4.50,$82.26,No,,,,,,,,
1N6BF0KM1JN812318,7/21/2022,"119,102",284,Regular,20,$4.10,$82.18,No,,,,,,,,
1N6BF0KM1JN812318,7/22/2022,"119,441",339,Regular,21,$4.16,$87.08,No,,,,,,,,
2C4RDGBG4KR505305,7/14/2022,"53,827",300,Regular,16,$4.64,$75.32,No,,,,,,,,
2C4RDGBG4KR505305,7/21/2022,"54,109",282,Regular,17,$4.50,$75.22,No,,,,,,,,
3N6CM0KN4KK701241,7/6/2022,"52,430",256,Regular,10,$4.50,$44.52,No,,,,,,,,
3N6CM0KN4KK701241,7/14/2022,"52,639",209,Regular,9,$4.60,$41.01,No,,,,,,,,
3N6CM0KN4KK701241,7/18/2022,"52,865",226,Regular,9,$4.40,$40.46,No,,,,,,,,
3N6CM0KN0KK696295,7/5/2022,"87,332",201,Regular,7,$6.20,$46.44,No,,,,,,,,
3N6CM0KN0KK696295,7/7/2022,"87,525",193,Regular,7,$6.20,$45.03,No,,,,,,,,
3N6CM0KN0KK696295,7/12/2022,"87,803",278,Regular,10,$6.16,$63.63,No,,,,,,,,
3N6CM0KN0KK696295,7/14/2022,"87,969",166,Regular,7,$6.00,$41.25,No,,,,,,,,
3N6CM0KN0KK696295,7/15/2022,"88,089",120,Regular,4,$6.01,$25.54,No,,,,,,,,
3N6CM0KN0KK696295,7/15/2022,"88,223",134,Regular,5,$5.90,$27.97,No,,,,,,,,
3N6CM0KN0KK696295,7/19/2022,"88,440",217,Regular,8,$5.90,$47.35,No,,,,,,,,
3N6CM0KN0KK696295,7/21/2022,"88,634",194,Regular,7,$5.77,$43.07,No,,,,,,,,
3N6CM0KN6KK700981,7/12/2022,"75,118",258,Regular,12,$3.85,$45.11,No,,,,,,,,
3N6CM0KN6KK700981,7/20/2022,"75,290",172,Regular,9,$3.61,$32.80,No,,,,,,,,
3N6CM0KN6KK700981,7/21/2022,"75,509",219,Regular,10,$3.94,$39.94,No,,,,,,,,
3N6CM0KN6KK700981,7/21/2022,"75,752",243,Regular,5,$3.70,$20.00,No,,,,,,,,
3N6CM0KN3KK701263,7/8/2022,"40,440",295,Regular,21,$3.96,$83.73,No,,,,,,,,
3N6CM0KN3KK701263,7/14/2022,"40,730",290,Regular,20,$3.90,$79.80,No,,,,,,,,
3N6CM0KN3KK701263,7/19/2022,"40,995",265,Regular,20,$3.87,$76.36,No,,,,,,,,
3N6CM0KN3KK701263,7/21/2022,"41,292",297,Regular,20,$3.72,$74.41,No,,,,,,,,
3C6TRVNG3KE544306,7/5/2022,"75,084",341,Regular,10,$4.86,$50.00,No,,,,,,,,
3C6TRVNG3KE544306,7/7/2022,"75,342",258,Regular,18,$4.67,$83.15,No,,,,,,,,
3C6TRVNG3KE544306,7/8/2022,"75,582",240,Regular,9,$4.77,$43.47,No,,,,,,,,
3C6TRVNG3KE544306,7/15/2022,"75,832",250,Regular,22,$4.56,$100.67,No,,,,,,,,
3C6TRVNG3KE544306,7/21/2022,"76,197",365,Regular,20,$4.62,$92.15,No,,,,,,,,
3C6TRVNG9KE533164,7/1/2022,"82,797",321,Regular,19,$4.90,$95.02,No,,,,,,,,
3C6TRVNG9KE533164,7/20/2022,"83,082",285,Regular,19,$4.08,$77.63,No,,,,,,,,
3C6TRVNG9KE543967,7/5/2022,"71,300",300,Regular,19,$5.00,$95.00,No,,,,,,,,
3C6TRVNG9KE543967,7/6/2022,"71,700",400,Regular,20,$4.90,$100.00,No,,,,,,,,
3C6TRVNG9KE543967,7/10/2022,"71,985",285,Regular,15,$5.10,$78.00,No,,,,,,,,
3C6TRVNG9KE543967,7/11/2022,"72,900",304,Regular,17,$4.25,$72.00,No,,,,,,,,
3C6TRVNG9KE543967,7/18/2022,"72,509",355,Regular,20,$4.96,$98.00,No,,,,,,,,
3C6TRVNG9KE543967,7/19/2022,"72,800",291,Regular,14,$4.95,$69.30,No,,,,,,,,
3C6TRVNG9KE543967,7/20/2022,"73,161",361,Regular,22,$4.55,$99.34,No,,,,,,,,
3C6TRVNG1KE533160,7/8/2022,"87,309",306,Regular,18,$4.20,$74.71,No,,,,,,,,
3C6TRVNG1KE533160,7/13/2022,"87,674",365,Regular,20,$4.76,$93.57,No,,,,,,,,
3C6TRVNG1KE533160,7/14/2022,"87,966",292,Regular,15,$4.70,$69.29,No,,,,,,,,
3C6TRVNG1KE533160,7/15/2022,"88,204",238,Regular,12,$4.76,$58.55,No,,,,,,,,
3C6TRVNG1KE533160,7/18/2022,"88,433",229,Regular,12,$4.00,$47.31,No,,,,,,,,
3C6TRVNG1KE533160,7/20/2022,"88,715",282,Regular,17,$3.78,$62.40,No,,,,,,,,
3C6TRVNG1KE533160,7/22/2022,"89,118",403,Regular,20,$3.81,$75.14,No,,,,,,,,
3C6TRVNG5KE533159,7/5/2022,"72,429",314,Regular,21,$5.70,$120.78,No,,,,,,,,
3C6TRVNG5KE533159,7/13/2022,"73,025",337,Regular,20,$4.50,$89.03,No,,,,,,,,
3C6TRVNG5KE533159,7/15/2022,"73,294",269,Regular,16,$5.45,$85.93,No,,,,,,,,
3C6TRVNG0KE536664,7/5/2022,"64,288",211,Regular,16,$6.30,$99.37,No,,,,,,,,
3C6TRVNG0KE536664,7/7/2022,"64,512",224,Regular,14,$6.30,$89.33,No,,,,,,,,
3C6TRVNG0KE536664,7/7/2022,"64,678",166,Regular,11,$6.10,$64.69,No,,,,,,,,
3C6TRVNG0KE536664,7/8/2022,"64,864",186,Regular,13,$6.30,$79.26,No,,,,,,,,
3C6TRVNG0KE536664,7/12/2022,"65,033",169,Regular,11,$6.10,$65.24,No,,,,,,,,
3C6TRVNG0KE536664,7/13/2022,"65,130",97,Regular,6,$6.10,$39.15,No,,,,,,,,
3C6TRVNG0KE536664,7/14/2022,"65,286",156,Regular,10,$6.00,$58.20,No,,,,,,,,
3C6TRVNG0KE536664,7/15/2022,"65,413",127,Regular,6,$6.00,$34.08,No,,,,,,,,
3C6TRVNG0KE536664,7/18/2022,"65,502",89,Regular,9,$6.00,$51.27,No,,,,,,,,
3C6TRVNG0KE536664,7/19/2022,"65,364",94,Regular,5,$6.00,$31.60,No,,,,,,,,
3C6TRVNG0KE536664,7/20/2022,"65,758",394,Regular,11,$5.90,$63.28,No,,,,,,,,
3C6TRVNG0KE536664,7/22/2022,"66,040",282,Regular,18,$5.80,$103.65,No,,,,,,,,
2C4RDGBG9JR255980,7/6/2022,"87,311",391,Regular,17,$4.32,$75.50,No,,,,,,,,
2C4RDGBG9JR255980,7/8/2022,"87,704",393,Regular,16,$4.15,$68.00,No,,,,,,,,
2C4RDGBG9JR255980,7/11/2022,"88,171",467,Regular,17,$3.93,$68.44,No,,,,,,,,
2C4RDGBG9JR255980,7/14/2022,"88,514",343,Regular,16,$4.60,$75.49,No,,,,,,,,
2C4RDGBG9JR255980,7/19/2022,"88,888",374,Regular,15,$3.92,$59.01,No,,,,,,,,
2C4RDGBG9JR255980,7/22/2022,"89,208",320,Regular,17,$3.90,$67.32,No,,,,,,,,
2C4RDGBG2KR524502,7/5/2022,"109,790",284,Regular,15,$3.93,$57.90,No,,,,,,,,
2C4RDGBG2KR524502,7/12/2022,"110,102",312,Regular,17,$3.80,$64.09,No,,,,,,,,
2C4RDGBG2KR524502,7/22/2022,"110,429",331,Regular,17,$3.35,$57.41,No,,,,,,,,
